name,website,phone,categories,state,moved
Mcl Pool & Spa Service,http://yellowpages.com/northumberland-pa/mip/mcl-pool-spa-service-18886450,(570) 473-3730,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Tait Pool Service & Supplies,http://yellowpages.com/chester-springs-pa/mip/execucare-pool-service-7684748,(610) 827-1969,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",PA,False
AAA Action Pool Service and Repairs,http://aaaactionpoolserviceandrepairs20333372.localsearch.com,(610) 359-1490,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",PA,False
Minella Pool Service Inc,http://www.minellapools.com,(570) 562-7946,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Anton & Sons Pools,http://antonpools.com,(215) 348-3212,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Pool Doctor,http://www.thepool-doctor.com,(814) 456-4715,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Bumpy Pools,http://bumpypoolspa.localsearch.com,(215) 536-1291,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Aqua Leisure Pool & Spas,http://www.aqualeisurepoolsandspas.com,(570) 822-1188,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Suburban Turn-Key Pool Service,http://suburbanturnkeypoolservice.localsearch.com,(610) 828-5590,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Pool Liners Plus,http://poollinerspluspa.localsearch.com,(724) 348-6262,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Equipment & Supplies",PA,False
Seven Seas Pools and Spas,http://www.sevenseaspools.com,(814) 226-7428,"Swimming Pool Repair & Service, Patio & Outdoor Furniture, Spas & Hot Tubs",PA,False
Valley Pool & Spas,http://valley-pools-spas.com,(570) 825-3711,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
J & E Pool & Spa Service,http://jepoolspaservice.localsearch.com,(570) 655-7727,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",PA,False
Aqua Specialists,http://www.aqua-specialists.com,(717) 766-2541,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Covers & Enclosures",PA,False
Gary Thull Pools Inc,http://www.garythullpools.com,(814) 355-1009,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Burkey Pools,http://yellowpages.com/doylestown-pa/mip/ab-full-pool-service-462560250,(215) 249-1072,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Quality Pool Service,http://qualitypoolservicepa.localsearch.com,(570) 897-6115,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Crystal Pool & Spa Service,http://yellowpages.com/berwick-pa/mip/crystal-pool-spa-service-28356287,(570) 759-1630,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",PA,False
Advance Pool Service,http://www.advancepoolsvc.com,(610) 439-2311,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Equipment & Supplies",PA,False
Deming Pump Service,http://demingpumpservice.localsearch.com,(215) 357-2252,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
American Pool Service Corp,http://www.americanpoolstore.com,(610) 688-1767,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Ridge Pools,http://ridgepoolspa.localsearch.com,(814) 623-7211,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Nemo Pools Inc,http://www.nemopools.com,(717) 755-2109,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Atlantic Pool Service Inc,http://atlanticpoolserviceincpa.localsearch.com,(610) 688-4110,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",PA,False
Splash-A-Way Pool Supplies Service,http://yellowpages.com/collegeville-pa/mip/leslies-552185636,(610) 489-6040,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Artesian Pools & Spas Inc,http://www.artesianpools-spas.com,(570) 784-8955,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Josephs David,http://yellowpages.com/west-chester-pa/mip/elam-pools-and-spas-4186163,(610) 436-4509,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs-Repair & Service",PA,False
Tri County Pool Service,http://yellowpages.com/auburn-pa/mip/tri-county-pool-service-4260347,(570) 754-7232,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Oasis Pool Service,http://yellowpages.com/morrisville-pa/mip/docs-pool-spa-inc-478294650,(215) 736-1077,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
George Neiderer Pools,http://www.gnpools.com,(717) 632-3101,"Swimming Pool Repair & Service, Swimming Pool Construction, Spas & Hot Tubs",PA,False
Pool Care Specialists,http://www.poolcarespec.com,(610) 459-3730,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers, Swimming Pool Equipment & Supplies",PA,False
B R Pools Swim Shop,http://www.bandrpools.com,(412) 661-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
International Services,https://www.facebook.com/pages/international-services/913215435382515,(610) 874-1117,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Spring Valley Contractors Inc,http://springvalleycontractorsinc.localsearch.com,(215) 348-8043,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Hometown Pools and Spas,http://hometownpoolsandspaspa.localsearch.com,(814) 715-7275,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Equipment & Supplies",PA,False
Elite Pools,http://www.elitepools.us,(610) 377-6886,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Fox Pools,http://foxpool.com,(717) 715-1300,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Oasis Pool Service,http://www.oasispoolservice.net,(610) 869-7870,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Mike's Pool Service Inc,http://www.mikespool.com,(717) 664-4500,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Total Pool Repair,http://totalpoolrepair.localsearch.com,(484) 358-0039,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Bill Wertz & Sons Inc.,http://www.wertzpools.com,(814) 942-3639,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
AB Full Pool Service,N/A,(215) 460-9858,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Bitts Pool and Spa Service,http://yellowpages.com/lancaster-pa/mip/bitts-pool-and-spa-service-462660154,(717) 464-5366,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",PA,False
Arrow Master Pools,http://www.arrowmasterpools.com,(610) 797-0180,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Greenwood Pools & Spas,http://www.greenwoodpools.com,(814) 943-1607,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Chlorine",PA,False
Fellman's Complete Pool Service,http://yellowpages.com/doylestown-pa/mip/anton-sons-pools-20965412,(215) 822-3276,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Professional Pool Services,http://professionalpoolservices465012533.localsearch.com,(412) 741-4774,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Sullivan John,http://yellowpages.com/lansdale-pa/mip/riemenschneider-agency-llc-578678129,(215) 855-2938,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Mid Valley Pools,http://midvalleypools.localsearch.com,(610) 393-6781,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
South Central Pool,http://southcentralpoolpa.localsearch.com,(724) 452-6686,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
AAA Action Spa Service & Repairs,http://www.allpoolsandspas.com,(215) 348-4511,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",PA,False
Yarnell Pool Svc,http://yarnellpoolsvc.localsearch.com,(610) 494-1500,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Sauna Equipment & Supplies",PA,False
Pool Service Co,http://www.allpoolsandspas.com,(610) 337-4340,"Swimming Pool Repair & Service, Swimming Pool Construction, Spas & Hot Tubs-Repair & Service",PA,False
Delaware Valley Pool Supply,https://delawarevalleypoolsupply.com,(610) 623-8384,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Sauna Equipment & Supplies",PA,False
Raines Pool Service Center - A BioGuard Platinum Dealer,http://www.rainespool.com,(215) 493-8288,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Chlorine",PA,False
"Aquarius Water Delivery..pool water..Warren, PA",http://aquariuswaterdeliverypoolwaterwarrenpa.localsearch.com,(888) 730-1251,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Water Companies-Bottled, Bulk, Etc",PA,False
"Royal Pool Service,LLC",http://royalpoolservicellc.localsearch.com,(610) 574-8501,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Equipment & Supplies",PA,False
Arrow Pool Service,http://www.arrowpool.com,(610) 731-7665,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Country Club Pools Inc.,http://www.countryclubpools.com,(215) 675-7550,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Doctor Feelgoode's,http://yellowpages.com/stroudsburg-pa/mip/stroudsburg-eye-specialists-451346259,(570) 476-1447,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Billiard Equipment & Supplies",PA,False
JC Pool and Spa,http://www.jcpoolandspa.com,(484) 973-6375,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
C & V Wetworks,https://www.cv-wetworks.com/custom-pools/pottstown-west-chester/contact.aspx,(610) 327-9502,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Equipment & Supplies",PA,False
Pool Service By Paradise,http://www.kenwoodpools.net,(215) 547-0400,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
The Pool Guy,http://thepoolguypa.localsearch.com,(717) 480-2856,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
"Crystal Pools, Inc.",http://www.crystalpoolsinc.com/hot-tubs,(717) 393-9227,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, General Contractors",PA,False
Jones Pools,http://jonespools.localsearch.com,(570) 223-8035,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Barto Pool & Spa - A BioGuard Platinum Dealer,http://www.bartopool.com,(610) 933-2910,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Chlorine",PA,False
Great Valley Pool Service,http://www.greatvalleypool.com,(610) 889-0711,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Strand Pool Service & Supplies,http://yellowpages.com/bartonsville-pa/mip/strand-pool-service-supplies-474659446,(570) 629-2433,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",PA,False
Nepa Pool Service & Supply Co,http://nepapoolservicesupplyco.localsearch.com,(570) 498-5098,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Bob's Pools Inc,http://bobspoolsinc.com,(570) 739-2288,"Swimming Pool Repair & Service, Spas & Hot Tubs, Sauna Equipment & Supplies",PA,False
Carl's Pool & Stove,http://carlspoolandstove.com,(570) 992-7512,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Oasis Pool Service,http://oasispoolservice.net,(484) 732-8848,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Crystal Clear Pool Solutions  LLC,http://www.ccpoolsolutions.com,(610) 417-7493,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Equipment & Supplies",PA,False
Star Penn Pool Service Inc,http://starpenn.com,(215) 343-3488,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Poolworks Swimming Pool Service,http://yellowpages.com/richboro-pa/mip/poolworks-swimming-pool-service-484107119,(215) 942-8594,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Ground Effects,http://groundeffectsllc.net,(724) 392-3251,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
First Place Metals,http://firstplacemetals.localsearch.com,(215) 550-1966,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Spa Doctor By Jeff,http://www.spadoctorbyjeff.com,(717) 293-0301,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Little Ray's Pool Service,http://www.littlerayspools.com,(570) 420-8023,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Johnson Pools & Restorations Inc,http://www.gjohnsonpools.com,(610) 353-1131,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Premier Pools and Spas,http://premierpoolsandspaspa.localsearch.com,(215) 723-8169,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Covers & Enclosures",PA,False
Pool Liners Plus,http://poollinersplus496608514.localsearch.com,(724) 348-6262,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
"Sunrise Pools, LLC",http://sunrisepoolsllc.localsearch.com,(267) 240-2919,"Swimming Pool Repair & Service, Private Swimming Pools, Swimming Pool Covers & Enclosures",PA,False
Blue Water Pools,http://yellowpages.com/lancaster-pa/mip/goodall-pools-spas-7640702,(717) 285-1308,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Bob's Swimming Pool Service & Repair Inc.,https://www.bobspoolservicepa.com,(717) 554-6433,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Tri - State Pool Covers,http://www.tristatepoolcovers.com,(877) 317-7665,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Equipment & Supplies",PA,False
Pittsburgh Pool Company,https://www.pghpoolco.com,(412) 228-3595,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
World Class Pools,http://www.worldclasspools.com,(724) 772-2782,"Swimming Pool Repair & Service, Swimming Pool Construction, Landscape Designers & Consultants",PA,False
A & M Pool Service,http://ampoolservicepa.localsearch.com,(717) 334-7919,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Patio & Outdoor Furniture",PA,False
JMA Pools And Spas,http://jmapoolsandspas.localsearch.com,(484) 947-7970,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
A & J Pools,http://anjpools.com,(570) 992-6737,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Serenity Pool and Spa,http://serenitypoolandspa.biz,(215) 853-8289,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Covers & Enclosures",PA,False
Arrow Master Pools,http://www.arrowmasterpools.com,(610) 797-0180,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Superior Pools Construction,http://superiorpoolsco.com,(717) 535-4433,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Palmer Pool Sales - A BioGuard Platinum Dealer,http://www.palmerpoolsales.com,(724) 475-3050,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Chlorine",PA,False
Aquamedic Pool & Spa Service and Repair,http://aquamedicpoolspaserviceandrepair.localsearch.com,(888) 566-3302,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Triton Pools & Spas,http://tritonpoolsspas.localsearch.com,(717) 706-7279,"Swimming Pool Repair & Service, Swimming Pool Covers & Enclosures, Swimming Pool Designing & Consulting",PA,False
Helios Pools,http://heliospoolsandrepairs.com,(484) 542-5392,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Apco Pool Specialties Inc,http://www.apcopools.com,(215) 428-9300,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Summit Swimming Pools Inc,http://summitpoolandspa.com,(610) 777-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Gary Thull Pools Inc - A BioGuard Platinum Dealer,http://garythullpools.com,(814) 355-1009,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Chlorine",PA,False
Penn Valley Pools,http://pennvalleypools.net,(610) 930-6174,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Nana's Oasis Pool Supply,http://nanasoasispoolsupply.localsearch.com,(610) 365-8967,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",PA,False
Olympic Pools Wilkes Barre,https://swimolympic.com/nsite/locations,(570) 823-4195,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Paladina Pools & Landscaping,https://www.paladinalandscaping.com,(412) 474-3059,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Integrity Pool & Spa Service,http://integritypoolservice.com,(610) 923-6654,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Covers & Enclosures",PA,False
Oasis Pool Service,http://www.oasispoolservice.net,(610) 869-7870,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Fox Pool Consumer Division,https://www.foxpoolstores.com/york-location,(717) 751-0101,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Olympic Pools,http://www.swimolympic.com,(570) 823-4195,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Bitts Pool & Spa Service,http://yellowpages.com/lancaster-pa/mip/leslies-swimming-pool-supplies-15157805,(717) 464-5366,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
X-Pert Pool Service,http://xpertpoolservice.localsearch.com,(570) 654-1658,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Alpine Pools Inc,http://yellowpages.com/wexford-pa/mip/alpine-pools-inc-537989191,(724) 934-0072,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
JStrawPools,http://www.jstrawpools.com,(215) 643-9610,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Private Swimming Pools",PA,False
Fox Pool Consumer Division,http://foxpoolconsumerdivision.localsearch.com,(717) 299-3099,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Pool Pro,https://www.poolpropa.com,(610) 282-9500,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Main Pool & Chemical Co Inc,http://mainpoolchemical.com,(570) 457-2772,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Westmoreland Pools - A BioGuard Platinum Dealer,http://www.shopwestmorelandpool.com,(724) 864-7300,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs-Repair & Service",PA,False
"Gary Thull Pools, Inc - A BioGuard Platinum Dealer",http://www.garythullpools.com,(814) 355-1009,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs-Repair & Service",PA,False
Blue Ribbon Pools,https://www.blueribbonpoolsllc.com,(610) 834-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Haspools.com,http://haspools.com,(888) 600-0610,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Covers & Enclosures",PA,False
Commerical Pools Main Line,http://www.mainlinepools.net,(610) 279-9285,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Inground Pools Inc.,https://www.ingroundpoolsinc.com,(412) 304-3771,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Tri County Pool Service,http://yellowpages.com/wernersville-pa/mip/tri-county-pool-service-5513534,(610) 678-0310,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Country Club Pools Inc,https://countryclubpools.com/landing,(215) 675-7550,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
A&B Full Pool Service,https://www.fullpoolservice.com,(215) 460-9858,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Aqua Living Factory Outlets,https://aqualivingstores.com/locations/pennsylvania/warminster,(267) 297-3134,"Swimming Pool Repair & Service, Spas & Hot Tubs, Swimming Pool Equipment & Supplies",PA,False
Big Splash Pool Service,https://www.bigsplashpoolservices.com,(267) 797-3087,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Colony Pool Service Inc,http://www.colonypool.com,(610) 459-9592,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Kenwood Pool Service,http://kenwoodpoolservicepa.localsearch.com,(267) 223-9479,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
AAA Action Pool Service and Repairs,http://www.allpoolsandspas.com,(800) 833-0399,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",PA,False
Poolworks Swimming Pool Service,http://poolworksswimmingpoolservice.localsearch.com,(215) 842-8594,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Accent Pools,http://www.accent-pools.com,(877) 720-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Execucare Pool Service,http://execucarepool.com,(610) 935-8131,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Lehigh Valley T & M,http://lehighvalleytm.localsearch.com,(610) 295-5353,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Colony Pool Service Inc,http://colonypoolserviceincpa.localsearch.com,(800) 571-3346,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Colony Pool Service Inc.,http://www.colonypool.com,(484) 429-9070,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Dynamite PRO Pool & Spa Services,http://dynamitepropoolspaservices.localsearch.com,(570) 391-4022,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Olympic Pools,http://www.swimolympic.com,(570) 451-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Aaaaction Pool Service & Repairs,http://www.allpoolsandspas.com,(215) 392-2730,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",PA,False
Trapani Inground Pool Restoration,http://trapaniingroundpoolrestoration.localsearch.com,(484) 373-4676,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Pool City,http://shoppoolcity.com,(412) 788-2228,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Arete Pool Service,https://aretepoolservice.godaddysites.com,(484) 256-3729,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Blue Diamond Pool Renovations,https://bluediamondpoolrenovation.com,(267) 324-8787,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
California Pools Philadelphia,https://www.californiapools.com/philadelphia,(215) 273-3771,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Matthew R. Kaufman Pools and Supplies,http://www.matthewrkaufmanpools.com,(717) 363-8016,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
All Day Swimming Pools,https://alldayswimmingpools.com,(724) 708-4617,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
Premier Pools & Spas | Pittsburgh-South,https://premierpoolsandspas.com/pool-builders/pennsylvania/pittsburgh/?y_source=1_MzA3ODY4MzAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,(724) 200-3200,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",PA,False
S & S Pools & Spas Inc,http://snspoolspa.com,(570) 451-4616,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Bobcat Backhoe & Excavating by Vinnie's Pool Service,http://yellowpages.com/apollo-pa/mip/murray-excavating-19390385,(724) 727-3766,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, General Contractors",PA,False
Northampton Pool and Patio,http://www.northamptonpoolandpatio.com,(610) 253-2120,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Clear Water Pools,https://www.clearwaterpoolsh2o.com,(724) 585-7036,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Mt Lake Swimming Pool Service,http://yellowpages.com/doylestown-pa/mip/pool-doctor-18680977,(215) 677-3660,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Desmond Pools & Spas,http://desmondpools.com,(610) 438-4704,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",PA,False
Aqua-Matic Pools,http://www.aquamaticpools.com,(610) 582-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
DS Pool Service,https://www.dspoolservice.com,(610) 948-2000,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",PA,False
Tidal Pools,https://www.tidalpoolslv.com,(484) 268-7494,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
Cox Pool Sales,https://www.coxpoolspa.com,(724) 588-9341,"Swimming Pool Repair & Service, Swimming Pool Construction, Spas & Hot Tubs",PA,False
ASAP Above Ground Pool Installations,https://www.asappoolinstallers.com,(215) 639-6160,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",PA,False
