name,website,phone,categories,state,moved
A Plus Pool Service,http://www.apluspoolservices.com,(281) 967-1404,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Houston Pool Builders,http://houstonpoolbuilderstx.localsearch.com,(281) 870-2665,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",TX,False
Monument Pool Service,http://monumentpoolservice.com,(832) 375-9009,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 554-2653,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
High Tide Pool Service,http://www.hightidepoolservice.com,(512) 965-3465,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(915) 755-2302,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Weekly Hutto Pool Cleaning,http://poolcleaninghutto.com,(512) 309-1299,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Weekly San Antonio Pool Cleaning,http://weeklysanantoniopoolcleaning.localsearch.com,(210) 321-9779,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",TX,False
Weekly Barton Creek Pool Cleaning,http://weeklybartoncreekpoolcleaning.localsearch.com,(512) 782-9939,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Weekly Lago Vista Pool Cleaning,http://weeklylagovistapoolcleaning.localsearch.com,(512) 428-8744,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Weekly West Lake Hills Pool Cleaning,http://weeklywestlakehillspoolcleaning.localsearch.com,(512) 410-6811,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Weekly Round Rock Pool Cleaning,http://poolcleaningroundrock.com,(512) 686-5548,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Swimming Pool Designing & Consulting",TX,False
Clear Water Pool Cleaning,http://clearwaterpoolcleaning.localsearch.com,(915) 204-1985,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Smith Supply Co,http://smithsupplyco495320715.localsearch.com,(254) 773-3592,"Swimming Pool Repair & Service, Small Appliance Repair, Swimming Pool Equipment & Supplies",TX,False
Benbrook Weekly Pool Cleaning,http://benbrookweeklypoolcleaning.localsearch.com,(817) 405-3482,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Weekly Pool Cleaners of Boerne,http://weeklypoolcleanersofboernetx.localsearch.com,(830) 266-5735,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Weekly Fort Worth Pool Cleaners,http://weeklyfortworthpoolcleanerstx.localsearch.com,(817) 442-3407,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Little Elm Full Pool Cleaning,http://littleelmfullpoolcleaning.localsearch.com,(972) 435-0520,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Prosper Full Pool Cleaning,http://prosperfullpoolcleaningtx.localsearch.com,(972) 833-2096,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Magnolia Local Pool Cleaners,http://magnolialocalpoolcleaners.localsearch.com,(832) 241-5217,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Clean and Clear Pools,http://www.cleanandclearpoolstx.com,(713) 466-1607,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",TX,False
Classic Cleaning Pool Service,http://classiccleaningpoolservice.localsearch.com,(806) 239-8782,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Stay Clean Pool Service,http://staycleanpoolservice.localsearch.com,(956) 463-3098,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Real Clean Pools,https://saspanew.wpengine.com/wp-signup.php?new=realcleanpools.com,(512) 599-4080,"Swimming Pool Repair & Service, Swimming Pool Designing & Consulting, Swimming Pool Equipment & Supplies",TX,False
Concrete Decorative Coating Systems,https://decorativeconcrete.biz,(806) 773-1124,"Swimming Pool Repair & Service, Stamped & Decorative Concrete, Concrete Contractors",TX,False
A.C.P.- A Clean Pool Service,http://acpacleanpoolservice.localsearch.com,(940) 255-3869,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Sparkle Pool Cleaning,http://sparklepoolcleaning.localsearch.com,(832) 577-2693,"Swimming Pool Repair & Service, Swimming Pool Dealers",TX,False
Choice Atascocita Pool Cleaners,http://choiceatascocitapoolcleaners.localsearch.com,(281) 617-2635,"Swimming Pool Repair & Service, Spas & Hot Tubs, Spas & Hot Tubs-Repair & Service",TX,False
Choice Clear Lake Pool Cleaners,http://choiceclearlakepoolcleaners.localsearch.com,(281) 694-4343,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Choice Friendswood Pool Cleaners,http://poolcleaningfriendswood.com,(281) 816-7650,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Choice League City Pool Cleaners,http://choiceleaguecitypoolcleaners.localsearch.com,(281) 241-4680,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
OMG Pool TIle Cleaning,http://omgpooltilecleaning.localsearch.com,(409) 392-4012,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Southern Pool Service Company,http://southernpoolservicecompanytx.localsearch.com,(512) 788-3941,"Swimming Pool Repair & Service, Private Swimming Pools, Public Swimming Pools",TX,False
Absolute Pool Cleaning & Repair,https://www.absolutepoolcleaning.com/contact-us,(214) 914-8868,"Swimming Pool Repair & Service, Swimming Pool Dealers",TX,False
Hodges Decorative  Concrete,http://www.hodgesdecorativeconcrete.com,(409) 499-5474,"Swimming Pool Repair & Service, Stamped & Decorative Concrete, Swimming Pool Dealers",TX,False
Kovar Home & Pool,http://kovarhomepool.localsearch.com,(281) 903-4899,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Deck Cleaning & Treatment",TX,False
Lewisville Weekly Pool Cleaners,http://lewisvilleweeklypoolcleaners.localsearch.com,(972) 316-9699,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Denton Weekly Pool Cleaners,http://dentonweeklypoolcleaners.localsearch.com,(940) 312-6050,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Farmers Branch Weekly Pool Cleaners,http://farmersbranchweeklypoolcleaners.localsearch.com,(972) 815-1318,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Conroe Weekly Pool Cleaners,http://conroeweeklypoolcleaners.localsearch.com,(936) 828-4590,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
West University Place Weekly Pool Cleaners,http://westuniversityplaceweeklypoolcleaners.localsearch.com,(281) 249-5111,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
The Colony Weekly Pool Cleaners,http://thecolonyweeklypoolcleaners.localsearch.com,(972) 464-1993,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Corinth Weekly Pool Cleaners,http://corinthweeklypoolcleaners.localsearch.com,(940) 220-4060,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Richmond Weekly Pool Cleaners,http://richmondweeklypoolcleaners.localsearch.com,(281) 619-8856,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Murphy Weekly Pool Cleaners,http://murphyweeklypoolcleaners.localsearch.com,(214) 509-6312,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Highland Village Weekly Pool Cleaners,http://highlandvillageweeklypoolcleaners.localsearch.com,(972) 316-9474,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Spring Weekly Pool Cleaners,http://springweeklypoolcleanerstx.localsearch.com,(281) 466-4762,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Scheduled McKinney Pool Cleaning,http://scheduledmckinneypoolcleaning.localsearch.com,(972) 439-1778,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Allen Pool Cleaning,http://scheduledallenpoolcleaning.localsearch.com,(972) 961-7940,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Plano Pool Cleaning,http://scheduledplanopoolcleaning.localsearch.com,(972) 468-8711,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Carrollton Pool Cleaning,http://scheduledcarrolltonpoolcleaning.localsearch.com,(214) 731-4748,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Sugar Land Pool Cleaning,http://scheduledsugarlandpoolcleaning.localsearch.com,(281) 764-6267,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Dallas Pool Cleaning,http://scheduleddallaspoolcleaning.localsearch.com,(214) 431-5170,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Frisco Pool Cleaning,http://scheduledfriscopoolcleaning.localsearch.com,(469) 888-6993,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Flower Mound Pool Cleaning,http://scheduledflowermoundpoolcleaning.localsearch.com,(972) 316-9227,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Scheduled Houston Pool Cleaning,http://scheduledhoustonpoolcleaning.localsearch.com,(281) 668-7747,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Sachse Weekly Pool Cleaners,http://sachseweeklypoolcleaners.localsearch.com,(972) 280-7353,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Missouri City Neighborhood Pool Cleaners,http://missouricityneighborhoodpoolcleaners.localsearch.com,(281) 968-2166,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Grand Prairie Neighborhood Pool Cleaners,http://grandprairieneighborhoodpoolcleaners.localsearch.com,(972) 890-9377,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Mansfield Neighborhood Pool Cleaners,http://mansfieldneighborhoodpoolcleaners.localsearch.com,(817) 500-5205,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Arlington Neighborhood Pool Cleaners,http://arlingtonneighborhoodpoolcleaners.localsearch.com,(817) 440-4335,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Colleyville Neighborhood Pool Cleaners,http://colleyvilleneighborhoodpoolcleaners.localsearch.com,(817) 349-6414,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Euless Neighborhood Pool Cleaners,http://eulessneighborhoodpoolcleaners.localsearch.com,(817) 803-4168,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Southlake Neighborhood Pool Cleaners,http://southlakeneighborhoodpoolcleaners.localsearch.com,(817) 945-6634,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Westlake Neighborhood Pool Cleaners,http://westlakeneighborhoodpoolcleaners.localsearch.com,(817) 382-9040,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Choice Coppell Pool Cleaners,http://choicecoppellpoolcleanerstx.localsearch.com,(972) 318-9447,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 446-1918,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Bonnie & Clyde's Pools and Spas,http://bonnieclydespoolsandspas.localsearch.com,(817) 295-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 528-8067,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Omega Pools & Spas,http://omegapoolsspas.localsearch.com,(817) 271-6700,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Blue Water Pools LLC,http://www.bluewatercustompools.com,(817) 297-7120,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-bellaire-and-braeswood-29.html,(713) 728-4400,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Pool Environments Inc,http://www.poolenvironments.com,(972) 985-1576,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",TX,False
S O S Pool Repair Service,http://sospoolrepairservice.localsearch.com,(281) 392-0400,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/frisco-texas-frisco-419.html,(972) 377-0209,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Marble Falls Spa & Pools,http://www.marblefallsspaandpools.com,(830) 693-3848,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Suntan Pools,http://suntancustompools.com,(817) 264-1200,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-copperfield-346.html,(281) 858-7088,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Riviera Pools of Dallas,https://rivierapoolsofdallas.com,(214) 351-2071,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-houston-22.html,(713) 932-0162,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Aqua Repair,http://www.aquarepair.com,(210) 651-4135,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Covers & Enclosures",TX,False
The Swimming Pool Superstore,http://theswimmingpoolsuperstore.localsearch.com,(903) 295-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Backyard Paradise,https://www.bppools.us,(281) 399-5554,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Blue Lagoon Pools of Texas,http://www.bluelagoonpoolsoftexas.com,(281) 359-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(832) 251-8503,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
"Halliburton Swimming Pool Service, Inc.",N/A,(214) 324-3311,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Paradise Pools & Spas,http://paradisepoolsspas14381480.localsearch.com,(325) 675-5450,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/league-city-texas-league-city-602.html,(281) 534-2416,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Aladdin Custom Gunite Pools,http://aladdincustomgunitepools.localsearch.com,(972) 960-9800,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Sauna Equipment & Supplies",TX,False
Cryer Pools & Spas Inc,http://www.cryerpools.com,(281) 420-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
All City Pools & Spas,http://allcitypoolsspas.localsearch.com,(512) 244-1701,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Vistaridge Pool Service,http://vistaridgepoolservice.localsearch.com,(214) 415-0759,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Boerne Pool Supplies,http://www.boernepoolsupplies.com,(830) 249-7171,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/arlington-texas-arlington-30.html,(817) 265-4291,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Quality Pool Service,http://qualitypoolservice.net,(281) 235-3669,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Lake Air Pool Supply LLC,http://lakeairpoolsupply.com,(254) 754-4551,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Equipment & Supplies-Wholesale & Manufacturers",TX,False
Choice League City Pool Cleaners,http://choiceleaguecitypoolcleaners.localsearch.com,(281) 241-4680,"Swimming Pool Repair & Service, Spas & Hot Tubs-Repair & Service, Spas & Hot Tubs",TX,False
OMG Pool TIle Cleaning,http://omgpooltilecleaning.localsearch.com,(409) 392-4012,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies",TX,False
Hodges Decorative  Concrete,http://www.hodgesdecorativeconcrete.com,(409) 499-5474,"Swimming Pool Repair & Service, Stamped & Decorative Concrete, Swimming Pool Dealers",TX,False
Year Round Pools & Spas Inc.,http://www.yearroundpools.com,(972) 442-6729,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pro Commercial,https://lesliespool.com/san-antonio-texas-commercial-service-center-3012-3012.html,(210) 651-1500,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Westmoreland,http://facebook.com/westmoreland-pool-company-1603430459938999,(940) 692-0810,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs-Repair & Service",TX,False
Robertson Pools Inc,http://www.robertsonpools.com,(972) 393-2152,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/burleson-texas-burleson-542.html,(817) 447-7558,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Accent Pools,http://www.accentpools.com,(817) 226-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Designing & Consulting",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(972) 713-9267,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 242-2346,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/desoto-texas-desoto-397.html,(972) 228-1706,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Hines Pool & Spa,http://www.hinespool.com,(512) 873-8565,"Swimming Pool Repair & Service, Swimming Pool Construction, Spas & Hot Tubs",TX,False
Anthony & Sylvan Pools,http://anthonysylvan.com,(972) 387-4750,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/irving-texas-irving-227.html,(972) 255-1613,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/baytown-texas-baytown-369.html,(281) 428-5887,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
The Pool Place,http://edmonton.ca,(409) 384-7496,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-west-university-260.html,(713) 661-5544,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-i-10-easttx-405.html,(713) 455-2275,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Swimming Pool Supplies,http://lesliesswimmingpoolsupplies11931986.localsearch.com,(972) 780-0934,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/frisco-texas-nw-frisco-525.html,(972) 712-2929,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/houston-texas-mission-bend-374.html,(281) 498-0010,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Landmark Pool & Spa Service,http://yellowpages.com/san-marcos-tx/mip/landmark-pool-spa-service-12336800,(512) 754-0662,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",TX,False
Johnson Pools LLC,http://www.johnsonpools.com,(936) 637-6252,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",TX,False
PoolCraft,http://www.poolcraftofhouston.net,(713) 660-7728,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Construction",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 446-1918,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Bonnie & Clyde's Pools and Spas,http://bonnieclydespoolsandspas.localsearch.com,(817) 295-7946,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs",TX,False
Leslie's Swimming Pool Supplies,http://www.lesliespool.com,(281) 528-8067,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Omega Pools & Spas,http://omegapoolsspas.localsearch.com,(817) 271-6700,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Blue Water Pools LLC,http://www.bluewatercustompools.com,(817) 297-7120,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",TX,False
Penny Pools,http://pennypools.localsearch.com,(210) 535-2806,"Swimming Pool Repair & Service, Swimming Pool Dealers, Building Contractors",TX,False
Larsen Pools,http://www.larsenpool.com,(940) 898-8624,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Sauna Equipment & Supplies",TX,False
Aloha Pools of Austin Inc.,http://www.alohapoolsaustin.com,(512) 442-7841,"Swimming Pool Repair & Service, Swimming Pool Dealers, Building Specialties",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/schertz-texas-ne-san-antonio-578.html,(210) 566-9709,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Swimming Pool Supplies,https://lesliespool.com/garland-texas-commercial-service-center-3003-3003.html,(214) 553-0384,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/tyler-texas-tyler-665.html,(903) 939-9433,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Jerry's Pool & Spa,http://jerryspools.biz,(254) 690-2222,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/lewisville-texas-highland-village-541.html,(972) 318-0421,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Medallion Pools,http://www.medallionpooldesign.com,(469) 667-7426,"Swimming Pool Repair & Service, Swimming Pool Construction, Swimming Pool Dealers",TX,False
Aquatic Renovations & Services,http://aquaticrenovationsservices.localsearch.com,(210) 601-2510,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Hart Pool and Spa  Inc.,http://www.hartpool.com,(817) 488-6882,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Spas & Hot Tubs",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/pasadena-texas-spencer-highway-289.html,(281) 487-5722,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Pool Concepts by Pete Ordaz Inc,http://www.pool-concepts.com,(210) 695-5111,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/denton-texas-denton-426.html,(940) 566-0054,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Olympic Pools & Spas,http://www.olympicpoolsandspas.net,(713) 493-6506,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Construction",TX,False
Brookside Pool Service,http://www.brooksidepools.com,(281) 498-2147,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Designing & Consulting",TX,False
Gautier Pools & Spas,http://yellowpages.com/galveston-tx/mip/gautier-pools-spas-3769788,(409) 744-9900,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Custom Pool Care,http://www.custompoolcare.com,(972) 690-0410,"Swimming Pool Repair & Service, Sauna Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/hurst-texas-hurst-70.html,(817) 268-4727,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Clearly Perfect Pools Inc,http://www.clearlyperfectpools.com,(972) 617-7665,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Whit's Pool & Spa Repair Service,http://yellowpages.com/texarkana-tx/mip/falco-fowler-sons-455457760,(903) 792-4494,"Swimming Pool Repair & Service, Swimming Pool Dealers, Swimming Pool Equipment & Supplies",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/rosenberg-texas-rosenberg-629.html,(832) 595-2662,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/plano-texas-plano-and-independence-140.html,(972) 596-3309,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Leslie's Pool Supplies,https://lesliespool.com/location/san-antonio-texas-n-san-antonio-487.html,(210) 481-1143,"Swimming Pool Repair & Service, Swimming Pool Equipment & Supplies, Swimming Pool Dealers",TX,False
Ana's Sparkclean Pools,http://anassparkcleanpools.localsearch.com,(972) 268-4055,"Swimming Pool Repair & Service, Swimming Pool Dealers, Spas & Hot Tubs-Repair & Service",TX,False
